date,gross_ret,cost,net_ret,nav,turnover
2021-04-14,0.012864780502014133,0.0,0.012864780502014133,0.9847963906576422,0.0
2021-04-15,0.0001323569692825244,0.0,0.0001323569692825244,0.9849267353232701,0.0
2021-04-16,0.010399559884679903,0.0,0.010399559884679903,0.9951695398892868,0.0
2021-04-19,0.019679033721001632,0.0,0.019679033721001632,1.0147535148228817,0.0
2021-04-20,-0.00351664330091257,0.0,-0.00351664330091257,1.0111849886729023,0.0
2021-04-21,-0.0023938114169548006,0.0,-0.0023938114169548006,1.0087644025023637,0.0
2021-04-22,0.004165104107369448,0.0,0.004165104107369448,1.0129660112585943,0.0
2021-04-23,0.0015297725092475883,0.0,0.0015297725092475883,1.0145156188154199,0.0
2021-04-26,-0.0004352307330487929,0.0,-0.0004352307330487929,1.0140740704389535,0.0
2021-04-27,-0.00556543007760916,0.0,-0.00556543007760916,1.008430312106409,0.0
2021-04-28,0.005303102498488829,0.0,0.005303102498488829,1.0137781214140924,0.0
2021-04-29,0.007728600800502113,0.0,0.007728600800502113,1.021613207814785,0.0
2021-04-30,-0.0027470903467263965,0.0,-0.0027470903467263965,1.018806744033509,0.0
2021-05-06,-0.004443695617962698,0.0025,-0.006943695617962698,1.0117324601094126,0.8333333333333334
2021-05-07,-0.0034653042474420918,0.0,-0.0034653042474420918,1.0082264993181205,0.0
2021-05-10,-0.0013440533332836054,0.0,-0.0013440533332836054,1.006871389131007,0.0
2021-05-11,0.00734578461185487,0.0,0.00734578461185487,1.0142676494874026,0.0
2021-05-12,-0.003498550487282837,0.0,-0.003498550487282837,1.010719182908053,0.0
2021-05-13,-0.00702532385397325,0.0,-0.00702532385397325,1.0036185533227007,0.0
2021-05-14,0.021702767935708623,0.0,0.021702767935708623,1.0253998538814348,0.0
2021-05-17,0.007833141600349376,0.0,0.007833141600349376,1.0334319561338656,0.0
2021-05-18,0.002083044789391383,0.0,0.002083044789391383,1.0355846411852807,0.0
2021-05-19,-0.0017735235344029652,0.0,-0.0017735235344029652,1.0337480074522725,0.0
2021-05-20,0.00331699602719416,0.0,0.00331699602719416,1.0371769454861115,0.0
2021-05-21,-0.010597934335937613,0.0,-0.010597934335937613,1.0261850123231013,0.0
2021-05-24,0.005723721196221927,0.0,0.005723721196221927,1.0320586092293804,0.0
2021-05-25,0.0235595301725951,0.0,0.0235595301725951,1.0563734251734065,0.0
2021-05-26,0.0028753926079560658,0.0,0.0028753926079560658,1.0594109135113914,0.0
2021-05-27,0.004401539089089164,0.0,0.004401539089089164,1.0640739520586195,0.0
2021-05-28,-0.008511222889829358,0.0,-0.008511222889829358,1.055017381481387,0.0
2021-05-31,0.0026532824740961927,0.0,0.0026532824740961927,1.0578166406095384,0.0
2021-06-01,0.0019052978290605774,0.0023000000000000004,-0.000394702170939423,1.057399118085034,0.7666666666666667
2021-06-02,-0.0020982836565156798,0.0,-0.0020982836565156798,1.055180394797142,0.0
2021-06-03,-0.0002837621227861945,0.0,-0.0002837621227861945,1.054880974568392,0.0
2021-06-04,-0.004009796235443904,0.0,-0.004009796235443904,1.0506511168077262,0.0
2021-06-07,-0.0040677896326061815,0.0,-0.0040677896326061815,1.0463772890872896,0.0
2021-06-08,0.0006977134252258619,0.0,0.0006977134252258619,1.0471073605697372,0.0
2021-06-09,0.0010541681406620706,0.0,0.0010541681406620706,1.0482111877891027,0.0
2021-06-10,-0.0016058724110527404,0.0,-0.0016058724110527404,1.0465278943616754,0.0
2021-06-11,0.00022436572362627421,0.0,0.00022436572362627421,1.046762699349989,0.0
2021-06-15,-0.015650521059769766,0.0,-0.015650521059769766,1.0303803176792306,0.0
2021-06-16,0.0011938725719455089,0.0,0.0011938725719455089,1.0316104604791803,0.0
2021-06-17,-0.004192872528619832,0.0,-0.004192872528619832,1.0272850493192003,0.0
2021-06-18,-0.0035022924977453147,0.0,-0.0035022924977453147,1.0236871965979237,0.0
2021-06-21,-0.008539418573770663,0.0,-0.008539418573770663,1.0149455031375643,0.0
2021-06-22,0.013855074250121838,0.0,0.013855074250121838,1.0290076484433623,0.0
2021-06-23,0.00654750979952394,0.0,0.00654750979952394,1.0357450861053303,0.0
2021-06-24,0.00533136950640843,0.0,0.00533136950640843,1.0412670258738046,0.0
2021-06-25,0.009066817963250129,0.0,0.009066817963250129,1.050708004448537,0.0
2021-06-28,-0.0009337647240134344,0.0,-0.0009337647240134344,1.0497268903787444,0.0
2021-06-29,-0.010175210526442978,0.0,-0.010175210526442978,1.0390456982738723,0.0
2021-06-30,0.0008427301280414062,0.0,0.0008427301280414062,1.0399213333882193,0.0
2021-07-01,0.0023671154615158008,0.0010000000000000002,0.0013671154615158005,1.0413430259218546,0.33333333333333337
2021-07-02,-0.010381931032195972,0.0,-0.010381931032195972,1.0305318744458756,0.0
2021-07-05,-0.003158870777950888,0.0,-0.003158870777950888,1.0272765574219416,0.0
2021-07-06,0.009909499000779861,0.0,0.009909499000779861,1.0374563534412389,0.0
2021-07-07,-0.005354770990236738,0.0,-0.005354770990236738,1.031901012256195,0.0
2021-07-08,-0.013202090164671273,0.0,-0.013202090164671273,1.0182777620513732,0.0
2021-07-09,0.0013566428277955438,0.0,0.0013566428277955438,1.019659201273964,0.0
2021-07-12,-0.0008738728314301707,0.0,-0.0008738728314301707,1.018768148800653,0.0
2021-07-13,0.004901237756039153,0.0,0.004901237756039153,1.0237613737162048,0.0
2021-07-14,-0.013694993642085082,0.0,-0.013694993642085082,1.0097409682121492,0.0
2021-07-15,0.006831408908530456,0.0,0.006831408908530456,1.0166389216577019,0.0
2021-07-16,-0.003471690569228381,0.0,-0.003471690569228381,1.0131094659010724,0.0
2021-07-19,-0.007168245320350108,0.0,-0.007168245320350108,1.0058472487131247,0.0
2021-07-20,-0.005542865065026285,0.0,-0.005542865065026285,1.0002719731374798,0.0
2021-07-21,-0.005702588225774148,0.0,-0.005702588225774148,0.9945678339608941,0.0
2021-07-22,0.008357348740784457,0.0,0.008357348740784457,1.0028797841956718,0.0
2021-07-23,-0.008245145505904536,0.0,-0.008245145505904536,0.9946108944500484,0.0
2021-07-26,-0.0293102175701756,0.0,-0.0293102175701756,0.9654586327360505,0.0
2021-07-27,-0.021041954901577425,0.0,-0.021041954901577425,0.9451434957266799,0.0
2021-07-28,-0.0024113535335196857,0.0,-0.0024113535335196857,0.9428644206185761,0.0
2021-07-29,-0.002394796961566044,0.0,-0.002394796961566044,0.94060645176891,0.0
2021-07-30,0.004476810680649102,0.0,0.004476810680649102,0.9448173687784766,0.0
2021-08-02,0.018871659444089865,0.0,0.018871659444089865,0.962647640398925,0.0
2021-08-03,4.280582797621096e-05,0.0,4.280582797621096e-05,0.9626888473282217,0.0
2021-08-04,-0.00419418189264514,0.0,-0.00419418189264514,0.9586511551965062,0.0
2021-08-05,0.0005746766941562805,0.0,0.0005746766941562805,0.9592020696732237,0.0
2021-08-06,-0.0024851042261633113,0.0,-0.0024851042261633113,0.9568183525561342,0.0
2021-08-09,0.023857010296471703,0.0,0.023857010296471703,0.979645177844919,0.0
2021-08-10,0.004050700619937938,0.0,0.004050700619937938,0.9836134271741347,0.0
2021-08-11,0.014014585601959551,0.0,0.014014585601959551,0.9973983617485034,0.0
2021-08-12,-0.0007890863311213843,0.0,-0.0007890863311213843,0.9966113283345648,0.0
2021-08-13,-0.005132004671465237,0.0,-0.005132004671465237,0.9914967143419167,0.0
2021-08-16,0.013989392779336696,0.0,0.013989392779336696,1.0053671513182674,0.0
2021-08-17,-0.009153181054194437,0.0,-0.009153181054194437,0.9961648437563115,0.0
2021-08-18,0.021366023205886833,0.0,0.021366023205886833,1.0174489249248975,0.0
2021-08-19,-0.014070868661238625,0.0,-0.014070868661238625,1.0031325347327609,0.0
2021-08-20,-0.00489067852974178,0.0,-0.00489067852974178,0.9982265359826579,0.0
2021-08-23,0.007925269293746677,0.0,0.007925269293746677,1.0061377500964843,0.0
2021-08-24,0.0017000381988221515,0.0,0.0017000381988221515,1.0078482227049252,0.0
2021-08-25,0.006110686339162674,0.0,0.006110686339162674,1.0140068670713576,0.0
2021-08-26,-0.0018655834789812473,0.0,-0.0018655834789812473,1.0121151526125758,0.0
2021-08-27,0.0033284643011419874,0.0,0.0033284643011419874,1.0154839417666917,0.0
2021-08-30,-0.0066127168529776185,0.0,-0.0066127168529776185,1.008768833991043,0.0
2021-08-31,0.019498906174179695,0.0,0.019498906174179695,1.028438722836471,0.0
2021-09-01,0.03882704839360649,0.0011,0.037727048393606494,1.0672386803027816,0.3666666666666667
2021-09-02,0.01635719833479568,0.0,0.01635719833479568,1.0846957150670598,0.0
2021-09-03,0.004536945538438123,0.0,0.004536945538438123,1.0896169204520962,0.0
2021-09-06,0.011093727271983775,0.0,0.011093727271983775,1.1017048333985306,0.0
2021-09-07,0.013950656878454704,0.0,0.013950656878454704,1.1170743395106086,0.0
2021-09-08,0.007726664930760473,0.0,0.007726664930760473,1.1257055986347577,0.0
2021-09-09,0.01117119494686504,0.0,0.01117119494686504,1.1382810753298842,0.0
2021-09-10,-0.0026716767243979353,0.0,-0.0026716767243979353,1.1352399562751028,0.0
2021-09-13,0.016078105910297395,0.0,0.016078105910297395,1.1534924645256954,0.0
2021-09-14,-0.029285474026925284,0.0,-0.029285474026925284,1.119711890915574,0.0
2021-09-15,-0.0053221764414874626,0.0,-0.0053221764414874626,1.1137525866684899,0.0
2021-09-16,-0.010591255669624284,0.0,-0.010591255669624284,1.1019565482703786,0.0
2021-09-17,0.009424089349813463,0.0,0.009424089349813463,1.1123414852408906,0.0
2021-09-22,0.019288299436502763,0.0,0.019288299436502763,1.133796660883861,0.0
2021-09-23,0.01995263489140426,0.0,0.01995263489140426,1.1564188916995701,0.0
2021-09-24,-0.022078976310567378,0.0,-0.022078976310567378,1.1308863463846428,0.0
2021-09-27,-0.01418216148465622,0.0,-0.01418216148465622,1.114847933599423,0.0
2021-09-28,0.026953098962130124,0.0,0.026953098962130124,1.1448965402814544,0.0
2021-09-29,-0.014598636579323506,0.0,-0.014598636579323506,1.1281826117689606,0.0
2021-09-30,-0.0012018765837693308,0.0,-0.0012018765837693308,1.1268266755056597,0.0
2021-10-08,0.01560233846700109,0.0012000000000000001,0.01440233846700109,1.143055614679938,0.4
2021-10-11,-0.002808890493123887,0.0,-0.002808890493123887,1.1398448966307515,0.0
2021-10-12,-0.023666720242941162,0.0,-0.023666720242941162,1.1128685063418473,0.0
2021-10-13,-0.011475015383106427,0.0,-0.011475015383106427,1.1000983231122,0.0
2021-10-14,-0.0021920606913460026,0.0,-0.0021920606913460026,1.09768684082149,0.0
2021-10-15,0.0012469139776322392,0.0,0.0012469139776322392,1.0990555618863733,0.0
2021-10-18,0.008574155122548688,0.0,0.008574155122548688,1.108479034762287,0.0
2021-10-19,0.006586320797312695,0.0,0.006586320797312695,1.115779833282327,0.0
2021-10-20,-0.0023005680520024013,0.0,-0.0023005680520024013,1.113212905844809,0.0
2021-10-21,0.0019050823613959563,0.0,0.0019050823613959563,1.1153336681162123,0.0
2021-10-22,-0.011569128920506332,0.0,-0.011569128920506332,1.1024302291203947,0.0
2021-10-25,0.0023435368723800543,0.0,0.0023435368723800543,1.1050138150115647,0.0
2021-10-26,-0.005440321552311903,0.0,-0.005440321552311903,1.099002184538155,0.0
2021-10-27,-0.008856587984839915,0.0,-0.008856587984839915,1.0892687749952616,0.0
2021-10-28,-0.015704922190052706,0.0,-0.015704922190052706,1.072161893639907,0.0
2021-10-29,0.0004601414916079094,0.0,0.0004601414916079094,1.0726552398128917,0.0
2021-11-01,0.003677521503565914,0.0,0.003677521503565914,1.0765999525232162,0.0
2021-11-02,-0.020395675674820438,0.0,-0.020395675674820438,1.0546419690600255,0.0
2021-11-03,0.003666606778449089,0.0,0.003666606778449089,1.0585089264526177,0.0
2021-11-04,-0.0025629821931997514,0.0,-0.0025629821931997514,1.0557959869227767,0.0
2021-11-05,-0.016582811218273992,0.0,-0.016582811218273992,1.038287921386625,0.0
2021-11-08,0.00040279844440903995,0.0,0.00040279844440903995,1.0387061421462083,0.0
2021-11-09,-0.0029767084539064257,0.0,-0.0029767084539064257,1.0356142167917572,0.0
2021-11-10,-0.004260058126674796,0.0,-0.004260058126674796,1.0312024400314135,0.0
2021-11-11,0.01973934977943055,0.0,0.01973934977943055,1.0515577056885956,0.0
2021-11-12,-0.007315049099454578,0.0,-0.007315049099454578,1.0438655094405738,0.0
2021-11-15,0.0009217112639769099,0.0,0.0009217112639769099,1.0448276520387023,0.0
2021-11-16,-0.008620080879656555,0.0,-0.008620080879656555,1.035821153172827,0.0
2021-11-17,0.0018973078492476756,0.0,0.0018973078492476756,1.0377864247771587,0.0
2021-11-18,-0.005320854557230761,0.0,-0.005320854557230761,1.0322645141494509,0.0
2021-11-19,0.0135439995688671,0.0,0.0135439995688671,1.0462455042840477,0.0
2021-11-22,-0.0027629735324797957,0.0,-0.0027629735324797957,1.043354755647235,0.0
2021-11-23,0.01072498577798178,0.0,0.01072498577798178,1.0545447205629412,0.0
2021-11-24,0.0020902395964452684,0.0,0.0020902395964452684,1.0567489716940843,0.0
2021-11-25,-0.002889246734412058,0.0,-0.002889246734412058,1.053695763178524,0.0
2021-11-26,-0.014509225989428168,0.0,-0.014509225989428168,1.0384074532264638,0.0
2021-11-29,-0.00575891288420128,0.0,-0.00575891288420128,1.0324273551650271,0.0
2021-11-30,-0.0027720683836412316,0.0,-0.0027720683836412316,1.0295653959353679,0.0
2021-12-01,0.01637057384560145,0.0009,0.01547057384560145,1.0454933634220618,0.3
2021-12-02,0.017432768899755233,0.0,0.017432768899755233,1.0637192076128266,0.0
2021-12-03,0.012340218242931751,0.0,0.012340218242931751,1.0768457347839673,0.0
2021-12-06,0.0020709636790267826,0.0,0.0020709636790267826,1.0790758431886198,0.0
2021-12-07,0.012358408051497719,0.0,0.012358408051497719,1.0924115027772587,0.0
2021-12-08,0.0018855635199978569,0.0,0.0018855635199978569,1.0944713140557216,0.0
2021-12-09,0.013462509546651095,0.0,0.013462509546651095,1.1092056445697327,0.0
2021-12-10,-0.010630363012055196,0.0,-0.010630363012055196,1.0974143859129357,0.0
2021-12-13,0.004397133759358473,0.0,0.004397133759358473,1.102239863757239,0.0
2021-12-14,-0.01660568182432996,0.0,-0.01660568182432996,1.0839364192855936,0.0
2021-12-15,0.00015512505553467353,0.0,0.00015512505553467353,1.0841045649828314,0.0
2021-12-16,0.016427019094878474,0.0,0.016427019094878474,1.1019131713726493,0.0
2021-12-17,-0.003441285036324456,0.0,-0.003441285036324456,1.0981211740646757,0.0
2021-12-20,-0.002914280849746165,0.0,-0.002914280849746165,1.0949209405563982,0.0
2021-12-21,0.016098899007281772,0.0,0.016098899007281772,1.1125479621993735,0.0
2021-12-22,-0.007757619722845266,0.0,-0.007757619722845266,1.1039172381852043,0.0
2021-12-23,0.004020940508401601,0.0,0.004020940508401601,1.1083560237261458,0.0
2021-12-24,-0.00813852005449858,0.0,-0.00813852005449858,1.0993356459995263,0.0
2021-12-27,0.0015315359579979797,0.0,0.0015315359579979797,1.1010193180712835,0.0
2021-12-28,0.00031753864373068597,0.0,0.00031753864373068597,1.101368934252265,0.0
2021-12-29,-0.005987875286140976,0.0,-0.005987875286140976,1.0947740744299324,0.0
2021-12-30,0.003547098746357236,0.0,0.003547098746357236,1.0986573461768872,0.0
2021-12-31,0.005239219230214305,0.0,0.005239219230214305,1.1044134528723932,0.0
2022-01-04,0.013169705856278979,0.0011,0.012069705856278978,1.1177433983922807,0.3666666666666667
2022-01-05,0.00510196348669902,0.0,0.00510196348669902,1.1234460843983771,0.0
2022-01-06,0.002038343567719936,0.0,0.002038343567719936,1.1257360534981908,0.0
2022-01-07,0.022453915034412596,0.0,0.022453915034412596,1.151013235194614,0.0
2022-01-10,0.005963676517773027,0.0,0.005963676517773027,1.1578775057969901,0.0
2022-01-11,-0.00454478152494983,0.0,-0.00454478152494983,1.152615205500489,0.0
2022-01-12,-0.002661789845540822,0.0,-0.002661789845540822,1.1495471860506719,0.0
2022-01-13,-0.0036735992839027247,0.0,-0.0036735992839027247,1.1453242103311836,0.0
2022-01-14,-0.027802561019095604,0.0,-0.027802561019095604,1.1134812640868033,0.0
2022-01-17,0.0015811448643357406,0.0,0.0015811448643357406,1.1152418392690482,0.0
2022-01-18,0.024453629143987188,0.0,0.024453629143987188,1.1425135496123917,0.0
2022-01-19,0.00522102147984969,0.0,0.00522102147984969,1.1484786373959373,0.0
2022-01-20,0.00867996973197022,0.0,0.00867996973197022,1.1584473972063483,0.0
2022-01-21,-0.015246638522409702,0.0,-0.015246638522409702,1.1407849684939166,0.0
2022-01-24,-0.0031682096488269028,0.0,-0.0031682096488269028,1.1371707225494976,0.0
2022-01-25,-0.033238789177417113,0.0,-0.033238789177417113,1.0993725446439437,0.0
2022-01-26,0.012632972769801697,0.0,0.012632972769801697,1.1132608880642985,0.0
2022-01-27,-0.016554640531731744,0.0,-0.016554640531731744,1.0948312542443577,0.0
2022-01-28,-0.011333138451718738,0.0,-0.011333138451718738,1.0824233800587375,0.0
2022-02-07,0.03968572567463609,0.0,0.03968572567463609,1.125380137383561,0.0
2022-02-08,0.022515464959072057,0.0,0.022515464959072057,1.1507185944324563,0.0
2022-02-09,0.007002843798154102,0.0,0.007002843798154102,1.1587768970048984,0.0
2022-02-10,0.01390984438137482,0.0,0.01390984438137482,1.174895303314969,0.0
2022-02-11,0.0023301916337671834,0.0,0.0023301916337671834,1.177633034521306,0.0
2022-02-14,-0.02332084491508849,0.0,-0.02332084491508849,1.1501696371563497,0.0
2022-02-15,-0.009351147457633298,0.0,-0.009351147457633298,1.139414231278008,0.0
2022-02-16,0.009944920991242192,0.0,0.009944920991242192,1.1507456157843647,0.0
2022-02-17,-0.004059523756888336,0.0,-0.004059523756888336,1.146074136618953,0.0
2022-02-18,0.014484150003264333,0.0,0.014484150003264333,1.1626740463286038,0.0
2022-02-21,-0.007013939723087625,0.0,-0.007013939723087625,1.1545191206500567,0.0
2022-02-22,-0.00826229952397026,0.0,-0.00826229952397026,1.1449801378690951,0.0
2022-02-23,-0.00625137120974992,0.0,-0.00625137120974992,1.1378224419994847,0.0
2022-02-24,-0.016617853248122615,0.0,-0.016617853248122615,1.1189142756359167,0.0
2022-02-25,-0.0013955305794516725,0.0,-0.0013955305794516725,1.1173527965484817,0.0
2022-02-28,0.004133671475974457,0.0,0.004133671475974457,1.1219715659321745,0.0
2022-03-01,0.004875295958718176,0.0012000000000000001,0.003675295958718176,1.1260951434942417,0.4
2022-03-02,0.0022161003755622353,0.0,0.0022161003755622353,1.1285906833646582,0.0
2022-03-03,0.01663206190503758,0.0,0.01663206190503758,1.1473614734758277,0.0
2022-03-04,-0.011620620850748116,0.0,-0.011620620850748116,1.1340284208138094,0.0
2022-03-07,-0.014806610612591272,0.0,-0.014806610612591272,1.1172373035632075,0.0
2022-03-08,-0.028616241953702368,0.0,-0.028616241953702368,1.0852661705647406,0.0
2022-03-09,-0.022955581014056266,0.0,-0.022955581014056266,1.0603532550645272,0.0
2022-03-10,0.0062976184720046294,0.0,0.0062976184720046294,1.0670309553104718,0.0
2022-03-11,0.006204289384484699,0.0,0.006204289384484699,1.073651124139421,0.0
2022-03-14,-0.01696878253111069,0.0,-0.01696878253111069,1.0554325716996167,0.0
2022-03-15,-0.06619406669903204,0.0,-0.06619406669903204,0.9855691976522013,0.0
2022-03-16,0.03697883135915834,0.0,0.03697883135915834,1.0220143948049631,0.0
2022-03-17,0.01489813899659883,0.0,0.01489813899659883,1.0372405073152922,0.0
2022-03-18,0.02783738968856549,0.0,0.02783738968856549,1.0661145755181933,0.0
2022-03-21,-0.008549168586363592,0.0,-0.008549168586363592,1.0570001822797088,0.0
2022-03-22,0.014559199828969497,0.0,0.014559199828969497,1.0723892591527764,0.0
2022-03-23,0.00017826592329888498,0.0,0.00017826592329888498,1.0725804296141952,0.0
2022-03-24,-0.002425177336102938,0.0,-0.002425177336102938,1.0699792318651473,0.0
2022-03-25,-0.007538480420841997,0.0,-0.007538480420841997,1.0619132143750243,0.0
2022-03-28,0.012909842431050941,0.0,0.012909842431050941,1.0756223466480568,0.0
2022-03-29,-0.0025765683984092175,0.0,-0.0025765683984092175,1.0728509321010606,0.0
2022-03-30,0.024461899866480705,0.0,0.024461899866480705,1.0990949041737772,0.0
2022-03-31,0.0015068797817102872,0.0,0.0015068797817102872,1.1007511080630576,0.0
2022-04-01,0.014227736898917345,0.0010000000000000002,0.013227736898917344,1.1153115541117076,0.33333333333333337
2022-04-06,0.019622424305566433,0.0,0.019622424305566433,1.1371966706593883,0.0
2022-04-07,-0.02145243159115318,0.0,-0.02145243159115318,1.1128010368763808,0.0
2022-04-08,0.017717739543718344,0.0,0.017717739543718344,1.132517355811736,0.0
2022-04-11,-0.022109651381054696,0.0,-0.022109651381054696,1.1074777918917447,0.0
2022-04-12,0.010915900789451006,0.0,0.010915900789451006,1.1195669095945553,0.0
2022-04-13,-0.008636926886230661,0.0,-0.008636926886230661,1.109897292052144,0.0
2022-04-14,0.005576717406561604,0.0,0.005576717406561604,1.1160868756002267,0.0
2022-04-15,-0.005828978726353037,0.0,-0.005828978726353037,1.109581228945591,0.0
2022-04-18,-0.012722275553793672,0.0,-0.012722275553793672,1.0954648308016282,0.0
2022-04-19,0.0036099504617458558,0.0,0.0036099504617458558,1.099419404573407,0.0
2022-04-20,-0.01860277125242033,0.0,-0.01860277125242033,1.0789671568796557,0.0
2022-04-21,-0.02418555940222434,0.0,-0.02418555940222434,1.0528717326138937,0.0
2022-04-22,0.009312127836018147,0.0,0.009312127836018147,1.0626762087829242,0.0
2022-04-25,-0.05494078464660842,0.0,-0.05494078464660842,1.0042919440471072,0.0
2022-04-26,-0.01603723959769027,0.0,-0.01603723959769027,0.9881858735143936,0.0
2022-04-27,0.021811272117083735,0.0,0.021811272117083735,1.0097394645038742,0.0
2022-04-28,0.0002702351808272418,0.0,0.0002702351808272418,1.0100123316306528,0.0
2022-04-29,0.025239258408728114,0.0,0.025239258408728114,1.035504293864681,0.0
2022-05-05,0.006215038312987489,0.0,0.006215038312987489,1.0419399927243131,0.0
2022-05-06,-0.029315434724649467,0.0,-0.029315434724649467,1.0113950688806017,0.0
2022-05-09,0.004999591162334453,0.0,0.004999591162334453,1.0164516307286058,0.0
2022-05-10,0.005735069642601188,0.0,0.005735069642601188,1.02228105161917,0.0
2022-05-11,0.006927437268324359,0.0,0.006927437268324359,1.0293628394748584,0.0
2022-05-12,-0.004808773279105815,0.0,-0.004808773279105815,1.0244128669578874,0.0
2022-05-13,0.015359765850593027,0.0,0.015359765850593027,1.0401476087286952,0.0
2022-05-16,-0.003082706895660218,0.0,-0.003082706895660218,1.0369411385227627,0.0
2022-05-17,0.0001378242728285353,0.0,0.0001378242728285353,1.0370840541811455,0.0
2022-05-18,-0.004069003102300114,0.0,-0.004069003102300114,1.0328641559473364,0.0
2022-05-19,0.0013475839078286238,0.0,0.0013475839078286238,1.0342560270628638,0.0
2022-05-20,0.018956183978407072,0.0,0.018956183978407072,1.0538615745926438,0.0
2022-05-23,-0.0035825219222039963,0.0,-0.0035825219222039963,1.0500860923986972,0.0
2022-05-24,-0.02640308888326093,0.0,-0.02640308888326093,1.0223605759660184,0.0
2022-05-25,0.01304928883553259,0.0,0.01304928883553259,1.0357016544158606,0.0
2022-05-26,0.014825648656117362,0.0,0.014825648656117362,1.0510566032567896,0.0
2022-05-27,0.0019089876466898599,0.0,0.0019089876466898599,1.0530630573283786,0.0
2022-05-30,-0.0016441653649369413,0.0,-0.0016441653649369413,1.0513316475224246,0.0
2022-05-31,0.005774650675851741,0.0,0.005774650675851741,1.0574027205313343,0.0
2022-06-01,-0.004820334151680313,0.0011,-0.0059203341516803135,1.051142543092893,0.3666666666666667
2022-06-02,-0.004694100778682335,0.0,-0.004694100778682335,1.0462083740628543,0.0
2022-06-06,-0.0035786835306597575,0.0,-0.0035786835306597575,1.0424643253849573,0.0
